date,equity,cash,positions,regime,gross_exposure
2021-03-15,103120.41608846723,34650.47229846723,12,NEUTRAL,0.6639804840513782
2021-03-16,102659.09198846723,34650.47229846723,12,NEUTRAL,0.6624704969886166
2021-03-17,102774.56234846724,34650.47229846723,12,NEUTRAL,0.6628497216949325
2021-03-18,102721.98921846724,34650.47229846723,12,NEUTRAL,0.6626771681302506
2021-03-19,102913.07619846723,34650.47229846723,12,NEUTRAL,0.6633035025437972
2021-03-22,102809.45957846724,34650.47229846723,12,NEUTRAL,0.6629641626311539
2021-03-23,102435.40337596723,32021.47537596723,12,NEUTRAL,0.6873983572023507
2021-03-24,101301.48086396724,33961.81768396723,12,NEUTRAL,0.6647451015096918
2021-03-25,101018.74568396722,33961.81768396723,12,NEUTRAL,0.663806777108327
2021-03-26,101207.62239646722,34122.85644646723,12,NEUTRAL,0.6628430187521298
2021-03-29,101922.78444646724,34122.85644646723,12,NEUTRAL,0.6652087496256587
2021-03-30,102381.21131646723,34122.85644646723,12,NEUTRAL,0.6667078264878974
2021-03-31,102522.94649646722,34122.85644646723,12,NEUTRAL,0.667168593836278
2021-04-01,103713.16782646722,34122.85644646723,12,NEUTRAL,0.67098819598721
2021-04-02,103602.57780546723,33442.00160546723,12,NEUTRAL,0.6772087884892141
2021-04-05,104007.71215546723,33442.00160546723,12,NEUTRAL,0.6784661357084824
2021-04-06,103842.93348546723,33442.00160546723,12,NEUTRAL,0.6779559235954421
2021-04-07,104349.15481546723,33442.00160546723,12,NEUTRAL,0.6795182321830338
2021-04-08,104124.58168546723,33442.00160546723,12,NEUTRAL,0.6788270256250666
2021-04-09,103925.17060546722,33442.00160546723,12,NEUTRAL,0.6782107605825
2021-04-12,104900.07163746723,32472.384907467233,12,NEUTRAL,0.690444587877011
2021-04-13,104633.29296746723,32472.384907467233,12,NEUTRAL,0.6896553287531187
2021-04-14,105282.5490902253,31794.549090225293,12,NEUTRAL,0.6980074156166381
2021-04-15,104462.5490902253,31794.549090225293,12,NEUTRAL,0.6956368634776082
2021-04-16,103786.5490902253,31794.549090225293,12,NEUTRAL,0.6936544343276586
2021-04-19,105183.5490902253,31794.549090225293,12,NEUTRAL,0.6977231766257261
2021-04-20,104871.5490902253,31794.549090225293,12,NEUTRAL,0.6968238824919889
2021-04-22,103099.9042057253,39046.90420572529,12,NEUTRAL,0.6212711883047806
2021-04-23,104230.58592972529,31274.585929725286,12,NEUTRAL,0.6999480944028142
2021-04-26,102758.58592972529,31274.585929725286,12,NEUTRAL,0.6956498997454733
2021-04-27,103239.58592972529,31274.585929725286,12,NEUTRAL,0.6970678868180104
2021-04-28,103354.58592972529,31274.585929725286,12,NEUTRAL,0.6974049516197562
2021-04-29,103765.58592972529,31274.585929725286,12,NEUTRAL,0.6986034854474215
2021-05-04,103713.58592972529,31274.585929725286,12,NEUTRAL,0.6984523710238265
2021-05-05,103933.58592972529,31274.585929725286,12,NEUTRAL,0.6990906678533
2021-05-06,104342.51223572528,33834.512235725284,12,NEUTRAL,0.6757360781261613
2021-05-07,104680.51223572528,33834.512235725284,12,NEUTRAL,0.6767830849018499
2021-05-10,105443.90551572529,32460.905515725288,12,NEUTRAL,0.6921500075612785
2021-05-11,104738.22558472528,32595.225584725285,12,NEUTRAL,0.6887934142214561
2021-05-12,105323.22558472528,32595.225584725285,12,NEUTRAL,0.690521958440167
2021-05-13,105033.22558472528,32595.225584725285,12,NEUTRAL,0.6896674799496444
2021-05-14,105853.22558472528,32595.225584725285,12,NEUTRAL,0.6920714942348549
2021-05-17,105256.22558472528,32595.225584725285,12,NEUTRAL,0.690324962693176
2021-05-18,105219.24753672528,32330.247536725285,12,NEUTRAL,0.6927344730778381
2021-05-19,105690.24753672528,32330.247536725285,12,NEUTRAL,0.6941037769308739
2021-05-20,107754.24753672528,32330.247536725285,12,NEUTRAL,0.6999631265050007
2021-05-21,107455.34199372529,34795.34199372529,12,NEUTRAL,0.6761878809547028
2021-05-24,108101.34199372529,34795.34199372529,12,NEUTRAL,0.6781229413808297
2021-05-25,108578.34199372529,34795.34199372529,12,NEUTRAL,0.6795369927850242
2021-05-26,108870.34199372529,34795.34199372529,12,NEUTRAL,0.6803965032485091
2021-05-27,108649.34199372529,34795.34199372529,12,NEUTRAL,0.6797464084436444
2021-05-28,109343.34199372529,34795.34199372529,12,NEUTRAL,0.6817790515702178
2021-05-31,109447.34199372529,34795.34199372529,12,NEUTRAL,0.6820814342323623
2021-06-01,109606.25305572529,34487.25305572529,12,NEUTRAL,0.6853532340149288
2021-06-02,110040.8217767253,34684.82177672529,12,NEUTRAL,0.6848004111864833
2021-06-03,110920.0532547253,34309.053254725295,12,NEUTRAL,0.6906866499970447
2021-06-04,111463.0532547253,34309.053254725295,12,NEUTRAL,0.6921934914494116
2021-06-07,110790.6286542253,34247.62865422529,12,NEUTRAL,0.6908797335096701
2021-06-08,110191.6286542253,34247.62865422529,12,NEUTRAL,0.689199360491419
2021-06-09,110496.6286542253,34247.62865422529,12,NEUTRAL,0.6900572526841914
2021-06-10,110041.6286542253,34247.62865422529,12,NEUTRAL,0.6887757017679301
2021-06-11,110993.6286542253,34247.62865422529,12,NEUTRAL,0.6914450940160198
2021-06-14,111709.6286542253,34247.62865422529,12,NEUTRAL,0.6934227687728518
2021-06-15,112600.6286542253,34247.62865422529,12,NEUTRAL,0.6958486905131487
2021-06-16,113138.6642282253,35795.664228225294,12,NEUTRAL,0.6836124549250674
2021-06-17,114485.08501122528,36089.08501122529,12,NEUTRAL,0.684770422211009
2021-06-18,114675.08501122528,36089.08501122529,12,NEUTRAL,0.6852927119461686
2021-06-21,114725.08501122528,36089.08501122529,12,NEUTRAL,0.685429869084916
2021-06-22,114970.08501122528,36089.08501122529,12,NEUTRAL,0.6861002146105949
2021-06-23,114074.08501122528,36089.08501122529,12,NEUTRAL,0.6836346747144718
2021-06-24,114453.08501122528,36089.08501122529,12,NEUTRAL,0.6846822870026985
2021-06-25,114753.08501122528,36089.08501122529,12,NEUTRAL,0.6855066248746602
2021-06-28,115217.08501122528,36089.08501122529,12,NEUTRAL,0.6867731464677377
2021-06-29,114927.08501122528,36089.08501122529,12,NEUTRAL,0.6859827689208305
2021-06-30,115447.08501122528,36089.08501122529,12,NEUTRAL,0.6873971741450533
2021-07-01,115856.08501122528,36089.08501122529,12,NEUTRAL,0.6885007377236283
2021-07-02,115572.08501122528,36089.08501122529,12,NEUTRAL,0.6877352778768331
2021-07-05,113959.08501122528,36089.08501122529,12,NEUTRAL,0.6833154196730308
2021-07-06,112418.2007652253,35886.200765225294,12,NEUTRAL,0.6807794421103553
2021-07-07,114099.71928872529,38151.7192887253,12,NEUTRAL,0.6656282808883717
2021-07-08,114021.71928872529,38151.7192887253,12,NEUTRAL,0.6653995438174575
2021-07-09,113510.5143107253,34664.514310725295,12,NEUTRAL,0.6946140670648874
2021-07-12,111918.4952537253,41638.49525372529,11,NEUTRAL,0.6279569774474847
2021-07-13,112257.5538392253,37369.55383922529,12,NEUTRAL,0.6671087818932365
2021-07-14,111503.2642957253,37395.2642957253,12,NEUTRAL,0.6646262821817772
2021-07-15,111330.2642957253,37395.2642957253,12,NEUTRAL,0.664105133206253
2021-07-16,112013.2642957253,37395.2642957253,12,NEUTRAL,0.6661532495205357
2021-07-19,110917.5516847253,47259.5516847253,10,RISK_OFF,0.5739217917552221
2021-07-20,111322.7302462253,35364.7302462253,12,NEUTRAL,0.6823224675858645
2021-07-21,111347.5016592253,36447.5016592253,12,NEUTRAL,0.6726688868981411
2021-07-22,112753.5016592253,36447.5016592253,12,NEUTRAL,0.6767506008870526
2021-07-23,112356.5016592253,36447.5016592253,12,NEUTRAL,0.6756084327921695
2021-07-26,112906.5016592253,36447.5016592253,12,NEUTRAL,0.6771886372918431
2021-07-27,113057.5016592253,36447.5016592253,12,NEUTRAL,0.6776197852922284
2021-07-28,112749.5016592253,36447.5016592253,12,NEUTRAL,0.6767391330084596
2021-07-29,113820.5016592253,36447.5016592253,12,NEUTRAL,0.6797808731475471
2021-07-30,114385.5016592253,36447.5016592253,12,NEUTRAL,0.6813625754091732
2021-08-02,114835.5016592253,36447.5016592253,12,NEUTRAL,0.6826112035685326
2021-08-03,115684.5016592253,36447.5016592253,12,NEUTRAL,0.6849404964669372
2021-08-04,115606.5016592253,36447.5016592253,12,NEUTRAL,0.6847279250204972
2021-08-05,116006.5016592253,36447.5016592253,12,NEUTRAL,0.6858150091768856
2021-08-06,115804.5016592253,36447.5016592253,12,NEUTRAL,0.6852669703076107
2021-08-09,116745.5016592253,36447.5016592253,12,NEUTRAL,0.6878038027913584
2021-08-10,117185.5016592253,36447.5016592253,12,NEUTRAL,0.6889760154356432
2021-08-11,116588.5016592253,36447.5016592253,12,NEUTRAL,0.6873833942410794
2021-08-12,116505.5016592253,36447.5016592253,12,NEUTRAL,0.6871606821982277
2021-08-13,117206.5016592253,36447.5016592253,12,NEUTRAL,0.689031741897771
2021-08-16,117228.5016592253,36447.5016592253,12,NEUTRAL,0.6890901005868392
2021-08-17,116399.5016592253,36447.5016592253,12,NEUTRAL,0.6868757929399896
2021-08-18,116548.5016592253,36447.5016592253,12,NEUTRAL,0.6872761027353772
2021-08-19,116823.5016592253,36447.5016592253,12,NEUTRAL,0.6880122480359917
2021-08-20,115054.5016592253,36447.5016592253,12,NEUTRAL,0.6832153359181243
2021-08-23,113635.19868222531,40959.1986822253,11,NEUTRAL,0.639555356463401
2021-08-24,113758.19868222531,40959.1986822253,11,NEUTRAL,0.6399450838999161
2021-08-25,114875.19868222531,40959.1986822253,11,NEUTRAL,0.6434461123716607
2021-08-26,114403.7261922253,35971.7261922253,12,NEUTRAL,0.685572075407891
2021-08-27,115217.7261922253,35971.7261922253,12,NEUTRAL,0.6877934725754672
2021-08-30,115645.7261922253,35971.7261922253,12,NEUTRAL,0.6889489358868878
2021-08-31,116123.7261922253,35971.7261922253,12,NEUTRAL,0.6902293151299715
2021-09-01,115533.1975512253,36015.1975512253,12,NEUTRAL,0.6882697067632286
2021-09-06,116299.1975512253,36015.1975512253,12,NEUTRAL,0.6903229058363709
2021-09-07,114981.1975512253,36015.1975512253,12,NEUTRAL,0.6867731566704186
2021-09-08,114935.1975512253,36015.1975512253,12,NEUTRAL,0.6866477952920058
2021-09-09,115769.1975512253,36015.1975512253,12,NEUTRAL,0.6889051810582917
2021-09-10,116060.1975512253,36015.1975512253,12,NEUTRAL,0.6896851951735707
2021-09-13,115328.1975512253,36015.1975512253,12,NEUTRAL,0.6877155950067768
2021-09-14,114477.25925722529,34851.2592572253,12,NEUTRAL,0.6955617256793678
2021-09-15,115171.25925722529,34851.2592572253,12,NEUTRAL,0.6973962125447639
2021-09-16,115871.25925722529,34851.2592572253,12,NEUTRAL,0.6992242987550676
2021-09-17,116429.25925722529,34851.2592572253,12,NEUTRAL,0.7006657993054052
2021-09-20,115690.25925722529,34851.2592572253,12,NEUTRAL,0.6987537284384753
2021-09-21,115929.9301817253,35383.9301817253,12,NEUTRAL,0.6947817519922644
2021-09-22,116195.9301817253,35383.9301817253,12,NEUTRAL,0.695480468839258
2021-09-23,116494.9301817253,35383.9301817253,12,NEUTRAL,0.6962620594172774
2021-09-24,116733.9301817253,35383.9301817253,12,NEUTRAL,0.6968839297482622
2021-09-27,115750.9301817253,35383.9301817253,12,NEUTRAL,0.6943097552116977
2021-09-28,117032.5897127253,35167.5897127253,12,NEUTRAL,0.6995060111115236
2021-09-29,117227.5897127253,35167.5897127253,12,NEUTRAL,0.700005862110566
2021-09-30,117444.5897127253,35167.5897127253,12,NEUTRAL,0.7005601552293997
2021-10-01,116660.29984722531,38864.2998472253,12,NEUTRAL,0.6668592494780077
2021-10-04,117760.29984722531,38864.2998472253,12,NEUTRAL,0.6699711201682964
2021-10-05,118296.29984722531,38864.2998472253,12,NEUTRAL,0.6714664795313385
2021-10-06,118480.29984722531,38864.2998472253,12,NEUTRAL,0.6719766923502137
2021-10-07,118504.29984722531,38864.2998472253,12,NEUTRAL,0.6720431250399452
2021-10-08,118842.29984722531,38864.2998472253,12,NEUTRAL,0.6729758688851838
2021-10-11,119765.29984722531,38864.2998472253,12,NEUTRAL,0.6754961587638383
2021-10-12,120207.29984722531,38864.2998472253,12,NEUTRAL,0.6766893533369521
2021-10-13,120356.00303722531,36868.00303722531,12,NEUTRAL,0.693675412053836
2021-10-14,120742.00303722531,36868.00303722531,12,NEUTRAL,0.6946547008512131
2021-10-15,120897.00303722531,36868.00303722531,12,NEUTRAL,0.6950461788877156
2021-10-18,120963.00303722531,36868.00303722531,12,NEUTRAL,0.6952125682107982
2021-10-19,120915.98486522531,38409.98486522531,12,NEUTRAL,0.6823415455943428
2021-10-20,121238.98486522531,38409.98486522531,12,NEUTRAL,0.6831878384009601
2021-10-21,120914.98486522531,38409.98486522531,12,NEUTRAL,0.6823389184720323
2021-10-22,120780.98486522531,38409.98486522531,12,RISK_ON,0.6819864906045808
2021-10-25,120429.98486522531,38409.98486522531,12,RISK_ON,0.6810596222509668
2021-10-26,120686.98486522531,38409.98486522531,12,RISK_ON,0.6817387980309653
2021-10-27,121636.98486522531,38409.98486522531,12,RISK_ON,0.6842244576533703
2021-10-28,122111.98486522531,38409.98486522531,12,RISK_ON,0.6854527841176415
2021-10-29,121579.98486522531,38409.98486522531,12,RISK_ON,0.6840764135001018
2021-11-01,121314.98486522531,38409.98486522531,12,RISK_ON,0.6833863111972786
2021-11-02,121887.98486522531,38409.98486522531,12,RISK_ON,0.6848747240534313
2021-11-03,122893.98486522531,38409.98486522531,12,RISK_ON,0.6874543135097413
2021-11-04,123285.98486522531,38409.98486522531,12,RISK_ON,0.6884480834766853
2021-11-05,124642.53197022532,580.5319702253182,12,RISK_ON,0.995342424764253
2021-11-08,125546.53197022532,580.5319702253182,12,RISK_ON,0.9953759617162264
2021-11-09,125641.53197022532,580.5319702253182,12,RISK_ON,0.9953794580412877
2021-11-10,124274.53197022532,580.5319702253182,12,RISK_ON,0.9953286328178295
2021-11-11,123578.19118172533,9470.191181725322,12,RISK_ON,0.923366808567386
2021-11-12,125143.19118172533,9470.191181725322,12,RISK_ON,0.9243251583062694
2021-11-15,124475.19118172533,9470.191181725322,12,RISK_ON,0.9239190469055035
2021-11-16,124031.19118172533,9470.191181725322,12,RISK_ON,0.9236466965164432
2021-11-17,123987.77349872532,7985.773498725328,12,RISK_ON,0.9355922501599933
2021-11-18,122726.19317322533,6638.1931732253315,12,RISK_ON,0.9459105427978551
2021-11-19,120178.70735122533,4053.707351225332,12,RISK_ON,0.9662693380502233
2021-11-22,120219.18826772536,2357.188267725356,12,RISK_ON,0.9803925787414571
2021-11-23,121415.18826772536,2357.188267725356,12,RISK_ON,0.9805857215941743
2021-11-24,123502.18826772536,2357.188267725356,12,RISK_ON,0.9809137935061077
2021-11-25,124957.18826772536,2357.188267725356,12,RISK_ON,0.9811360330653808
2021-11-26,124543.18826772536,2357.188267725356,12,RISK_ON,0.9810733264459377
2021-11-29,122766.18826772536,2357.188267725356,12,RISK_ON,0.9807993691016548
2021-11-30,123026.18826772536,2357.188267725356,12,RISK_ON,0.9808399471615286
2021-12-01,123475.18826772536,2357.188267725356,12,RISK_ON,0.9809096199747079
2021-12-02,122936.18826772536,2357.188267725356,12,RISK_ON,0.9808259203336289
2021-12-03,120814.28094072535,27467.28094072536,11,NEUTRAL,0.772648723918644
2021-12-06,119789.29283772536,31853.29283772536,10,NEUTRAL,0.7340889817182912
2021-12-07,121838.29283772536,31853.29283772536,10,NEUTRAL,0.738560906461893
2021-12-08,122741.29283772536,31853.29283772536,10,NEUTRAL,0.7404842974903468
2021-12-09,123430.32735522537,5462.327355225369,12,RISK_ON,0.9557456625752511
2021-12-10,123373.32735522537,5462.327355225369,12,NEUTRAL,0.9557252165251421
2021-12-13,124155.32735522537,5462.327355225369,12,NEUTRAL,0.9560040839842748
2021-12-14,123712.32735522537,5462.327355225369,12,RISK_ON,0.9558465395324677
2021-12-15,124329.32735522537,5462.327355225369,12,NEUTRAL,0.9560656566602442
2021-12-16,124458.32735522537,5462.327355225369,12,RISK_ON,0.956111194234236
2021-12-17,123861.32735522537,5462.327355225369,12,RISK_ON,0.9558996543000076
2021-12-20,123016.32735522537,5462.327355225369,12,RISK_ON,0.9555967287216095
2021-12-21,123345.32735522537,5462.327355225369,12,RISK_ON,0.9557151659300861
2021-12-22,123503.32735522537,5462.327355225369,12,NEUTRAL,0.9557718203047729
2021-12-23,122372.32735522537,5462.327355225369,12,NEUTRAL,0.9553630508360833
2021-12-24,124097.32735522537,5462.327355225369,12,NEUTRAL,0.9559835213889047
2021-12-27,125130.32735522537,5462.327355225369,12,RISK_ON,0.9563468947082774
2021-12-28,124934.32735522537,5462.327355225369,12,RISK_ON,0.9562784106589508
2021-12-29,124681.32735522537,5462.327355225369,12,RISK_ON,0.9561896919844073
2021-12-30,124547.95659522538,7489.956595225369,12,RISK_ON,0.9398628704960021
2021-12-31,126474.95659522538,7489.956595225369,12,RISK_ON,0.9407791329061572
2022-01-04,126212.95659522538,7489.956595225369,12,RISK_ON,0.9406561988778518
2022-01-05,125784.95659522538,7489.956595225369,12,RISK_ON,0.940454273722668
2022-01-06,126153.95659522538,7489.956595225369,12,RISK_ON,0.9406284448195511
2022-01-07,126146.56028972537,4551.560289725373,12,RISK_ON,0.9639184748337836
2022-01-10,125687.56028972537,4551.560289725373,12,RISK_ON,0.9637867082531202
2022-01-11,125382.56028972537,4551.560289725373,12,RISK_ON,0.9636986174216897
2022-01-12,125335.56028972537,4551.560289725373,12,RISK_ON,0.9636850046450983
2022-01-13,125384.36249322537,598.3624932253751,12,RISK_ON,0.9952277741711395
2022-01-14,125603.36249322537,598.3624932253751,12,RISK_ON,0.995236094947238
2022-01-17,123794.88478822538,10368.884788225376,11,NEUTRAL,0.9162414117032112
2022-01-18,124038.88478822538,10368.884788225376,11,NEUTRAL,0.9164061753221304
2022-01-19,124142.88478822538,10368.884788225376,11,NEUTRAL,0.916476205576231
2022-01-20,124501.88478822538,10368.884788225376,11,NEUTRAL,0.9167170456426215
2022-01-21,124417.74774422537,265.74774422537666,12,RISK_ON,0.9978640688403098
2022-01-24,123141.65848522537,13473.658485225378,10,NEUTRAL,0.8905840748698219
2022-01-25,122466.86811222538,40532.86811222538,7,NEUTRAL,0.6690299283633012
2022-01-26,122901.86811222538,40532.86811222538,7,NEUTRAL,0.6702013668725231
2022-01-27,124347.86811222538,40532.86811222538,7,NEUTRAL,0.67403648548567
2022-01-28,124437.86811222538,40532.86811222538,7,NEUTRAL,0.6742722394145289
2022-02-07,125309.86811222538,40532.86811222538,7,NEUTRAL,0.6765388973522434
2022-02-08,125079.86811222538,40532.86811222538,7,NEUTRAL,0.6759441089603797
2022-02-09,126185.86811222538,40532.86811222538,7,NEUTRAL,0.6787844097076161
2022-02-10,126908.86811222538,40532.86811222538,7,NEUTRAL,0.6806143753769658
2022-02-11,125751.86811222538,40532.86811222538,7,NEUTRAL,0.6776758173003646
2022-02-14,125215.86811222538,40532.86811222538,7,NEUTRAL,0.6762960739456952
2022-02-15,126368.10486322538,7986.104863225385,12,RISK_ON,0.9368028437882395
2022-02-16,126629.10486322538,7986.104863225385,12,NEUTRAL,0.9369331018184853
2022-02-17,126424.10486322538,7986.104863225385,12,RISK_ON,0.9368308371899068
2022-02-18,126359.10486322538,7986.104863225385,12,RISK_ON,0.9367983425344002
2022-02-21,127524.10486322538,7986.104863225385,12,RISK_ON,0.9373757230306318
2022-02-22,127268.10486322538,7986.104863225385,12,RISK_ON,0.9372497541956171
2022-02-23,127535.10486322538,7986.104863225385,12,RISK_ON,0.9373811244222517
2022-02-24,125614.10486322538,7986.104863225385,12,RISK_ON,0.9364235021861516
2022-02-25,126237.10486322538,7986.104863225385,12,RISK_ON,0.936737262218758
2022-02-28,125299.6067912254,2589.606791225393,12,RISK_ON,0.9793326822203026
2022-03-01,125991.6067912254,2589.606791225393,12,RISK_ON,0.9794461960032266
2022-03-02,124924.6067912254,2589.606791225393,12,RISK_ON,0.9792706428481848
2022-03-03,125954.6067912254,2589.606791225393,12,RISK_ON,0.9794401581871652
2022-03-04,125523.6067912254,2589.606791225393,12,RISK_ON,0.9793695635631909
2022-03-07,124454.6067912254,2589.606791225393,12,RISK_ON,0.9791923589010288
2022-03-08,123084.6067912254,2589.606791225393,12,NEUTRAL,0.9789607583049126
2022-03-09,122254.6067912254,2589.606791225393,12,NEUTRAL,0.9788179205741697
2022-03-10,123740.6067912254,2589.606791225393,12,NEUTRAL,0.9790722960038933
2022-03-11,123347.6067912254,2589.606791225393,12,NEUTRAL,0.9790056178746258
2022-03-14,122626.6067912254,2589.606791225393,12,NEUTRAL,0.9788821785174708
2022-03-15,122139.6067912254,2589.606791225393,12,NEUTRAL,0.9787979766821107
2022-03-16,122708.6067912254,2589.606791225393,12,NEUTRAL,0.978896290497118
2022-03-17,122705.6067912254,2589.606791225393,12,NEUTRAL,0.9788957745375774
2022-03-18,122724.6067912254,2589.606791225393,12,NEUTRAL,0.9788990418553083
2022-03-21,125038.6067912254,2589.606791225393,12,NEUTRAL,0.9792895421847653
2022-03-22,125417.6067912254,2589.606791225393,12,RISK_ON,0.9793521272054239
2022-03-23,125677.6067912254,2589.606791225393,12,NEUTRAL,0.9793948432235249
2022-03-24,126514.6067912254,2589.606791225393,12,RISK_ON,0.9795311635794057
2022-03-25,127177.4057742254,9056.405774225394,11,NEUTRAL,0.9287891923955188
2022-03-28,127076.4057742254,9056.405774225394,11,NEUTRAL,0.9287325942290517
2022-03-29,128397.4057742254,9056.405774225394,11,NEUTRAL,0.9294658196587693
2022-03-30,128217.0703302254,2158.070330225396,12,RISK_ON,0.9831686192433874
2022-03-31,128148.26206022539,18846.262060225396,10,NEUTRAL,0.8529339239000504
2022-04-01,129311.1912057254,4115.191205725398,12,RISK_ON,0.9681760629737112
2022-04-04,130324.1912057254,4115.191205725398,12,RISK_ON,0.9684234280093916
2022-04-05,130920.1912057254,4115.191205725398,12,RISK_ON,0.9685671769356121
2022-04-06,130740.1912057254,4115.191205725398,12,RISK_ON,0.9685239009689839
2022-04-07,128740.1912057254,4115.191205725398,12,RISK_ON,0.9680349146044892
2022-04-08,127365.1912057254,4115.191205725398,12,RISK_ON,0.9676898282272558
2022-04-12,126118.9189487254,2366.9189487254,12,RISK_ON,0.9812326416333484
2022-04-13,127601.9189487254,2366.9189487254,12,RISK_ON,0.9814507574163011
2022-04-14,127244.5636962254,3038.5636962254102,12,RISK_ON,0.9761202867300527
2022-04-15,125848.5636962254,3038.5636962254102,12,NEUTRAL,0.9758553963034499
2022-04-18,125006.19994722541,45549.19994722541,11,NEUTRAL,0.6356244732944831
2022-04-19,124817.68455922541,60124.68455922541,10,RISK_OFF,0.5182999526746026
2022-04-20,124614.25213722541,72671.25213722541,7,RISK_OFF,0.41683033127543295
2022-04-21,124323.25213722541,72671.25213722541,7,RISK_OFF,0.41546532215057885
2022-04-22,124003.25213722541,72671.25213722541,7,RISK_OFF,0.4139568851242272
2022-04-25,123069.8041232254,89614.8041232254,5,RISK_OFF,0.27183759849412537
2022-04-26,123088.06002722541,105479.06002722541,2,RISK_OFF,0.1430601798103336
2022-04-27,123088.06002722541,105479.06002722541,2,RISK_OFF,0.1430601798103336
2022-04-28,122959.06002722541,105479.06002722541,2,RISK_OFF,0.14216113880611647
2022-04-29,122904.06002722541,105479.06002722541,2,RISK_OFF,0.1417772528925412
2022-05-04,122780.06002722541,105479.06002722541,2,RISK_OFF,0.14091050286311682
2022-05-05,122971.06002722541,105479.06002722541,2,RISK_OFF,0.14224485009828594
2022-05-06,122790.06002722541,105479.06002722541,2,RISK_OFF,0.14098046695442407
2022-05-09,122374.06002722541,105479.06002722541,2,RISK_OFF,0.13806030457959187
2022-05-10,122565.06002722541,105479.06002722541,2,RISK_OFF,0.13940351349890975
2022-05-11,122480.06002722541,105479.06002722541,2,RISK_OFF,0.13880626769958263
2022-05-12,122505.06002722541,105479.06002722541,2,RISK_OFF,0.13898201426305296
2022-05-13,122608.14719922541,122608.14719922541,0,CRASH,0.0
2022-05-16,122608.14719922541,122608.14719922541,0,CRASH,0.0
2022-05-17,122608.14719922541,122608.14719922541,0,RISK_OFF,0.0
2022-05-18,122608.14719922541,122608.14719922541,0,RISK_OFF,0.0
2022-05-19,122608.14719922541,122608.14719922541,0,RISK_OFF,0.0
2022-05-20,122608.14719922541,122608.14719922541,0,RISK_OFF,0.0
2022-05-23,122608.14719922541,122608.14719922541,0,CRASH,0.0
2022-05-24,122608.14719922541,122608.14719922541,0,RISK_OFF,0.0
2022-05-25,122608.14719922541,122608.14719922541,0,RISK_OFF,0.0
2022-05-26,122608.14719922541,122608.14719922541,0,RISK_OFF,0.0
2022-05-27,122608.14719922541,122608.14719922541,0,RISK_OFF,0.0
2022-05-30,122608.14719922541,122608.14719922541,0,RISK_OFF,0.0
2022-05-31,122608.14719922541,122608.14719922541,0,RISK_OFF,0.0
2022-06-01,122608.14719922541,122608.14719922541,0,RISK_OFF,0.0
2022-06-02,122608.14719922541,122608.14719922541,0,RISK_OFF,0.0
2022-06-03,122608.14719922541,122608.14719922541,0,RISK_OFF,0.0
2022-06-06,122608.14719922541,122608.14719922541,0,RISK_OFF,0.0
2022-06-07,122608.14719922541,122608.14719922541,0,RISK_OFF,0.0
2022-06-08,122608.14719922541,122608.14719922541,0,RISK_OFF,0.0
2022-06-09,122608.14719922541,122608.14719922541,0,RISK_OFF,0.0
2022-06-10,122608.14719922541,122608.14719922541,0,RISK_OFF,0.0
2022-06-13,122608.14719922541,122608.14719922541,0,RISK_OFF,0.0
2022-06-14,122608.14719922541,122608.14719922541,0,RISK_OFF,0.0
2022-06-15,122608.14719922541,122608.14719922541,0,CRASH,0.0
2022-06-16,122608.14719922541,122608.14719922541,0,RISK_OFF,0.0
2022-06-17,122608.14719922541,122608.14719922541,0,CRASH,0.0
2022-06-20,122608.14719922541,122608.14719922541,0,CRASH,0.0
2022-06-21,122608.14719922541,122608.14719922541,0,CRASH,0.0
2022-06-22,122608.14719922541,122608.14719922541,0,CRASH,0.0
2022-06-23,122608.14719922541,122608.14719922541,0,CRASH,0.0
2022-06-24,122608.14719922541,122608.14719922541,0,CRASH,0.0
2022-06-27,122608.14719922541,122608.14719922541,0,CRASH,0.0
2022-06-28,122608.14719922541,122608.14719922541,0,CRASH,0.0
2022-06-29,122608.14719922541,122608.14719922541,0,CRASH,0.0
2022-06-30,122608.14719922541,122608.14719922541,0,CRASH,0.0
2022-07-01,122608.14719922541,122608.14719922541,0,CRASH,0.0
2022-07-04,122608.14719922541,122608.14719922541,0,CRASH,0.0
2022-07-05,122608.14719922541,122608.14719922541,0,CRASH,0.0
2022-07-06,122608.14719922541,122608.14719922541,0,CRASH,0.0
2022-07-07,122608.14719922541,122608.14719922541,0,CRASH,0.0
2022-07-08,122608.14719922541,122608.14719922541,0,CRASH,0.0
2022-07-11,122608.14719922541,122608.14719922541,0,CRASH,0.0
2022-07-12,122608.14719922541,122608.14719922541,0,CRASH,0.0
2022-07-13,122608.14719922541,122608.14719922541,0,CRASH,0.0
2022-07-14,122608.14719922541,122608.14719922541,0,RISK_OFF,0.0
2022-07-15,122608.14719922541,122608.14719922541,0,RISK_OFF,0.0
2022-07-18,122608.14719922541,122608.14719922541,0,RISK_OFF,0.0
2022-07-19,122608.14719922541,122608.14719922541,0,RISK_OFF,0.0
2022-07-20,122608.14719922541,122608.14719922541,0,RISK_OFF,0.0
2022-07-21,122608.14719922541,122608.14719922541,0,RISK_OFF,0.0
2022-07-22,122608.14719922541,122608.14719922541,0,RISK_OFF,0.0
2022-07-25,122608.14719922541,122608.14719922541,0,RISK_OFF,0.0
2022-07-26,122608.14719922541,122608.14719922541,0,RISK_OFF,0.0
