symbol,setup_type,signal_date,entry_date,entry_price,stop_loss,take_profit,exit_date,exit_price,exit_reason,pnl_pct,holding_bars,reasons
HDB,PIN_BAR,2024-06-28,2024-07-01,14.2,14.0,14.0,2024-07-01,14.0,TP,-1.41,0,Pin Bar: wick dưới 0 (3.8× thân) | Đóng gần đỉnh nến (0% từ đỉnh) | Tại support 14 (cách 1.4%)
HDB,BREAKOUT_RETEST_ENTRY,2024-07-09,2024-07-10,15.58,15.0,16.0,2024-07-17,16.0,TSL,2.31,5,Breakout 5 bars trước tại level 15 | Retest thành công (cách +4.8%) | Nến đóng xanh — support giữ vững
HDB,BREAKOUT_RETEST_ENTRY,2024-07-19,2024-07-22,15.97,15.0,17.0,2024-07-29,16.0,TIMEOUT,1.57,5,Breakout 3 bars trước tại level 16 | Retest thành công (cách +0.8%) | Volume cạn 0.73× TB20
HDB,BREAKOUT_RETEST_ENTRY,2024-07-29,2024-07-30,16.22,16.0,17.0,2024-08-01,17.0,TP,4.81,2,Breakout 9 bars trước tại level 16 | Retest thành công (cách +2.0%) | Volume cạn 0.54× TB20 | Nến đóng xanh — support giữ vững
HDB,BREAKOUT_RETEST_ENTRY,2024-08-06,2024-08-07,16.0,15.0,18.0,2024-08-14,17.0,TIMEOUT,4.0,5,Breakout 15 bars trước tại level 16 | Retest thành công (cách +0.4%) | Volume cạn 0.76× TB20
HDB,BULLISH_ENGULFING,2024-08-21,2024-08-22,17.41,17.0,18.0,2024-08-27,17.0,TIMEOUT,0.0,3,Engulfing: [17–17] nuốt [17–17] (body 1.1%) | Volume xanh 1.3× bar đỏ
HDB,TREND_PULLBACK,2024-09-04,2024-09-05,17.48,17.0,18.0,2024-09-09,17.0,SL,-2.75,2,Uptrend: 17 > MA20(17) > MA60(16) | Breakout vùng 17 → recent high 18 | Pullback về vùng breakout (cách +3.0%) | Volume cạn — áp lực bán suy yếu
HDB,TREND_PULLBACK,2024-09-19,2024-09-20,17.28,17.0,18.0,2024-09-26,18.0,TSL,1.33,4,Uptrend: 17 > MA20(17) > MA60(16) | Breakout vùng 17 → recent high 18 | Pullback về vùng breakout (cách -0.9%)
HDB,TREND_PULLBACK,2024-10-03,2024-10-04,17.8,17.0,19.0,2024-10-11,18.0,TIMEOUT,-1.29,5,Uptrend: 18 > MA20(17) > MA60(17) | Breakout vùng 18 → recent high 18 | Pullback về vùng breakout (cách -0.2%)
HDB,TREND_PULLBACK,2024-10-11,2024-10-14,17.61,17.0,19.0,2024-10-21,17.0,TIMEOUT,-1.65,5,Uptrend: 18 > MA20(18) > MA60(17) | Breakout vùng 18 → recent high 18 | Pullback về vùng breakout (cách -1.3%) | Volume cạn — áp lực bán suy yếu
HDB,PIN_BAR,2024-10-22,2024-10-23,17.35,17.0,18.0,2024-10-28,17.0,TIMEOUT,-1.33,3,Pin Bar: wick dưới 0 (5.3× thân) | Đóng gần đỉnh nến (0% từ đỉnh) | Tại support 17 (cách 2.0%) | Tại MA60 (17)
HDB,BREAKOUT_RETEST_ENTRY,2024-12-20,2024-12-23,18.12,18.0,18.0,2024-12-23,18.0,SL,-0.66,0,Breakout 8 bars trước tại level 18 | Retest thành công (cách +0.3%) | Volume cạn 0.77× TB20
HDB,BREAKOUT_RETEST_ENTRY,2024-12-23,2024-12-24,18.04,18.0,18.0,2024-12-24,18.0,SL,-0.22,0,Breakout 9 bars trước tại level 18 | Retest thành công (cách +0.3%) | Volume cạn 0.54× TB20
HDB,BREAKOUT_RETEST_ENTRY,2024-12-24,2024-12-25,18.08,18.0,18.0,2024-12-25,18.0,TP,-0.44,0,Breakout 10 bars trước tại level 18 | Retest thành công (cách +0.3%) | Volume cạn 0.60× TB20
MSN,BREAKOUT_RETEST_ENTRY,2024-02-28,2024-02-29,69.4,67.0,73.0,2024-03-05,71.0,TSL,2.59,3,Breakout 8 bars trước tại level 68 | Retest thành công (cách +0.7%) | Nến đóng xanh — support giữ vững
MSN,BREAKOUT_RETEST_ENTRY,2024-03-15,2024-03-18,77.8,74.0,84.0,2024-03-18,74.0,SL,-4.88,0,Breakout 7 bars trước tại level 77 | Retest thành công (cách +2.1%) | Nến đóng xanh — support giữ vững
MSN,BREAKOUT_RETEST_ENTRY,2024-03-18,2024-03-19,77.9,74.0,84.0,2024-03-26,74.0,SL,-5.01,5,Breakout 8 bars trước tại level 77 | Retest thành công (cách +1.3%) | Nến đóng xanh — support giữ vững
MSN,BREAKOUT_RETEST_ENTRY,2024-03-27,2024-03-28,76.9,73.0,83.0,2024-04-01,73.0,SL,-5.07,2,Breakout 15 bars trước tại level 77 | Retest thành công (cách -2.0%) | Nến đóng xanh — support giữ vững
MSN,PIN_BAR,2024-05-02,2024-05-03,68.6,65.0,74.0,2024-05-08,72.0,TIMEOUT,5.39,3,Pin Bar: wick dưới 1 (3.5× thân) | Đóng gần đỉnh nến (0% từ đỉnh) | Tại support 67 (cách 1.5%)
MSN,BULLISH_ENGULFING,2024-05-08,2024-05-09,72.1,69.0,77.0,2024-05-14,71.0,TIMEOUT,-2.08,3,Engulfing: [71–72] nuốt [71–71] (body 2.0%) | Volume xanh 1.9× bar đỏ | Tại support 72
MSN,BREAKOUT_RETEST_ENTRY,2024-05-23,2024-05-24,75.5,72.0,81.0,2024-05-31,77.0,TIMEOUT,1.46,5,Breakout 5 bars trước tại level 72 | Retest thành công (cách +4.7%) | Nến đóng xanh — support giữ vững
MSN,BREAKOUT_RETEST_ENTRY,2024-06-03,2024-06-04,78.0,75.0,82.0,2024-06-11,76.0,TIMEOUT,-2.82,5,Breakout 3 bars trước tại level 76 | Retest thành công (cách +1.7%) | Nến đóng xanh — support giữ vững
MSN,BREAKOUT_RETEST_ENTRY,2024-06-12,2024-06-13,78.5,76.0,82.0,2024-06-19,76.0,SL,-3.18,4,Breakout 10 bars trước tại level 76 | Retest thành công (cách +1.8%) | Nến đóng xanh — support giữ vững
MSN,BULLISH_ENGULFING,2024-07-26,2024-07-29,74.8,72.0,79.0,2024-08-01,72.0,SL,-3.74,3,Engulfing: [71–74] nuốt [71–71] (body 4.2%) | Volume xanh 4.4× bar đỏ | Tại support 73
MSN,BULLISH_ENGULFING,2024-08-08,2024-08-09,74.6,72.0,78.0,2024-08-14,76.0,TIMEOUT,2.55,3,Engulfing: [73–74] nuốt [73–73] (body 2.1%) | Volume xanh 2.6× bar đỏ | Tại support 74
MSN,BREAKOUT_RETEST_ENTRY,2024-08-16,2024-08-19,77.8,75.0,82.0,2024-08-26,76.0,TIMEOUT,-2.06,5,Breakout 3 bars trước tại level 75 | Retest thành công (cách +2.8%) | Nến đóng xanh — support giữ vững
MSN,BREAKOUT_RETEST_ENTRY,2024-08-27,2024-08-28,77.0,74.0,82.0,2024-09-06,74.0,SL,-3.9,5,Breakout 8 bars trước tại level 76 | Retest thành công (cách +0.4%) | Nến đóng xanh — support giữ vững
MSN,BREAKOUT_RETEST_ENTRY,2024-09-06,2024-09-09,75.8,73.0,80.0,2024-09-16,73.0,SL,-3.69,5,Breakout 14 bars trước tại level 76 | Retest thành công (cách -0.7%) | Nến đóng xanh — support giữ vững
MSN,BREAKOUT_RETEST_ENTRY,2024-10-08,2024-10-09,75.3,73.0,79.0,2024-10-10,78.0,TSL,3.59,1,Breakout 6 bars trước tại level 76 | Retest thành công (cách -1.7%) | Volume cạn 0.76× TB20 | Nến đóng xanh — support giữ vững
MSN,BREAKOUT_RETEST_ENTRY,2024-10-10,2024-10-11,80.2,78.0,84.0,2024-10-18,80.0,TIMEOUT,0.25,5,Breakout 8 bars trước tại level 76 | Retest thành công (cách +4.6%) | Nến đóng xanh — support giữ vững
MSN,BREAKOUT_RETEST_ENTRY,2024-10-21,2024-10-22,80.0,78.0,83.0,2024-10-25,78.0,SL,-2.5,3,Breakout 8 bars trước tại level 77 | Retest thành công (cách +4.2%) | Nến đóng xanh — support giữ vững
MSN,BREAKOUT_RETEST_ENTRY,2024-10-28,2024-10-29,78.1,76.0,81.0,2024-10-31,76.0,SL,-2.69,2,Breakout 13 bars trước tại level 77 | Retest thành công (cách +1.2%) | Nến đóng xanh — support giữ vững
MSN,BULLISH_ENGULFING,2024-11-11,2024-11-12,73.5,71.0,77.0,2024-11-15,71.0,SL,-3.4,3,Engulfing: [72–74] nuốt [72–73] (body 1.7%) | Volume xanh 1.1× bar đỏ | Tại support 73
MSN,BULLISH_ENGULFING,2024-12-05,2024-12-06,74.1,72.0,77.0,2024-12-11,73.0,TIMEOUT,-1.89,3,Engulfing: [72–74] nuốt [72–72] (body 2.5%) | Volume xanh 1.3× bar đỏ | Tại support 73
HPG,TREND_PULLBACK,2024-03-12,2024-03-13,22.88,22.0,24.0,2024-03-18,22.0,SL,-3.85,3,Uptrend: 23 > MA20(23) > MA60(21) | Breakout vùng 22 → recent high 24 | Pullback về vùng breakout (cách +3.4%)
HPG,BULLISH_ENGULFING,2024-04-02,2024-04-03,22.99,22.0,24.0,2024-04-08,22.0,TIMEOUT,-2.48,3,Engulfing: [23–23] nuốt [23–23] (body 1.7%) | Volume xanh 1.3× bar đỏ
HPG,PIN_BAR,2024-05-02,2024-05-03,21.48,21.0,22.0,2024-05-03,22.0,TP,2.42,0,Pin Bar: wick dưới 0 (7.7× thân) | Đóng gần đỉnh nến (12% từ đỉnh) | Tại support 21 (cách 2.2%)
HPG,BULLISH_ENGULFING,2024-05-03,2024-05-06,21.86,21.0,23.0,2024-05-08,23.0,TSL,4.48,2,Engulfing: [21–22] nuốt [21–22] (body 1.0%) | Volume xanh 2.3× bar đỏ | Tại support 21
HPG,BREAKOUT_RETEST_ENTRY,2024-05-13,2024-05-14,23.03,22.0,25.0,2024-05-21,24.0,TIMEOUT,4.78,5,Breakout 4 bars trước tại level 23 | Retest thành công (cách +0.2%) | Volume cạn 0.66× TB20
HPG,BREAKOUT_RETEST_ENTRY,2024-05-23,2024-05-24,24.42,24.0,25.0,2024-05-24,24.0,SL,-1.72,0,Breakout 4 bars trước tại level 24 | Retest thành công (cách +2.7%) | Nến đóng xanh — support giữ vững
HPG,BREAKOUT_RETEST_ENTRY,2024-05-27,2024-05-28,24.17,23.0,26.0,2024-06-04,24.0,TIMEOUT,1.03,5,Breakout 3 bars trước tại level 24 | Retest thành công (cách -0.7%) | Volume cạn 0.63× TB20
HPG,BREAKOUT_RETEST_ENTRY,2024-06-04,2024-06-05,24.42,24.0,25.0,2024-06-12,25.0,TIMEOUT,1.02,5,Breakout 9 bars trước tại level 24 | Retest thành công (cách +0.7%) | Nến đóng xanh — support giữ vững
HPG,BREAKOUT_RETEST_ENTRY,2024-06-12,2024-06-13,24.71,24.0,26.0,2024-06-20,24.0,TIMEOUT,-1.01,5,Breakout 15 bars trước tại level 24 | Retest thành công (cách +1.8%) | Volume cạn 0.75× TB20 | Nến đóng xanh — support giữ vững
HPG,BULLISH_ENGULFING,2024-08-16,2024-08-19,21.5,21.0,22.0,2024-08-22,21.0,TIMEOUT,-0.19,3,Engulfing: [21–21] nuốt [21–21] (body 1.6%) | Volume xanh 2.2× bar đỏ | Tại support 21
HPG,BULLISH_ENGULFING,2024-09-06,2024-09-09,21.17,21.0,21.0,2024-09-09,21.0,TP,-0.8,0,Engulfing: [21–21] nuốt [21–21] (body 1.4%) | Volume xanh 1.0× bar đỏ | Tại support 21
HPG,BREAKOUT_RETEST_ENTRY,2024-09-30,2024-10-01,22.33,22.0,23.0,2024-10-02,22.0,SL,-1.48,1,Breakout 4 bars trước tại level 22 | Retest thành công (cách +1.3%) | Nến đóng xanh — support giữ vững
HPG,BREAKOUT_RETEST_ENTRY,2024-10-04,2024-10-07,22.0,21.0,24.0,2024-10-14,23.0,TIMEOUT,2.45,5,Breakout 4 bars trước tại level 22 | Retest thành công (cách -0.6%) | Volume cạn 0.79× TB20
HPG,BREAKOUT_RETEST_ENTRY,2024-10-14,2024-10-15,22.83,22.0,24.0,2024-10-22,22.0,TIMEOUT,-2.72,5,Breakout 4 bars trước tại level 22 | Retest thành công (cách +0.4%) | Volume cạn 0.73× TB20
HPG,BREAKOUT_RETEST_ENTRY,2024-10-22,2024-10-23,22.21,22.0,23.0,2024-10-23,22.0,SL,-0.95,0,Breakout 10 bars trước tại level 22 | Retest thành công (cách -1.1%) | Volume cạn 0.76× TB20
HPG,BREAKOUT_RETEST_ENTRY,2024-10-23,2024-10-24,22.08,22.0,22.0,2024-10-24,22.0,SL,-0.36,0,Breakout 11 bars trước tại level 22 | Retest thành công (cách -1.9%) | Volume cạn 0.59× TB20
HPG,BREAKOUT_RETEST_ENTRY,2024-10-24,2024-10-25,22.17,22.0,22.0,2024-10-25,22.0,TP,-0.77,0,Breakout 12 bars trước tại level 22 | Retest thành công (cách -1.9%) | Volume cạn 0.70× TB20
HPG,BREAKOUT_RETEST_ENTRY,2024-10-25,2024-10-28,22.08,22.0,22.0,2024-10-28,22.0,TP,-0.36,0,Breakout 13 bars trước tại level 22 | Retest thành công (cách -1.9%) | Volume cạn 0.44× TB20
HPG,BREAKOUT_RETEST_ENTRY,2024-10-28,2024-10-29,22.33,22.0,23.0,2024-11-04,22.0,SL,-1.48,4,Breakout 14 bars trước tại level 22 | Retest thành công (cách -0.8%) | Volume cạn 0.59× TB20 | Nến đóng xanh — support giữ vững
HPG,BREAKOUT_RETEST_ENTRY,2024-11-29,2024-12-02,22.46,22.0,23.0,2024-12-05,22.0,SL,-2.05,3,Breakout 15 bars trước tại level 23 | Retest thành công (cách -1.8%) | Volume cạn 0.73× TB20 | Nến đóng xanh — support giữ vững
HPG,BULLISH_ENGULFING,2024-12-05,2024-12-06,23.21,23.0,24.0,2024-12-06,23.0,SL,-0.9,0,Engulfing: [22–23] nuốt [22–22] (body 4.3%) | Volume xanh 3.6× bar đỏ | Tại support 23
HPG,BREAKOUT_RETEST_ENTRY,2024-12-10,2024-12-11,23.25,23.0,24.0,2024-12-11,23.0,SL,-1.08,0,Breakout 4 bars trước tại level 23 | Retest thành công (cách +0.7%) | Nến đóng xanh — support giữ vững
HPG,BREAKOUT_RETEST_ENTRY,2024-12-18,2024-12-19,22.5,22.0,23.0,2024-12-26,22.0,TIMEOUT,0.0,5,Breakout 7 bars trước tại level 23 | Retest thành công (cách -1.8%) | Volume cạn 0.73× TB20 | Nến đóng xanh — support giữ vững
PLX,BREAKOUT_RETEST_ENTRY,2024-02-28,2024-02-29,33.8,33.0,35.0,2024-03-07,34.0,TSL,0.56,5,Breakout 8 bars trước tại level 33 | Retest thành công (cách +2.6%) | Nến đóng xanh — support giữ vững
PLX,TREND_PULLBACK,2024-03-12,2024-03-13,34.27,33.0,36.0,2024-03-20,35.0,TIMEOUT,1.75,5,Uptrend: 34 > MA20(33) > MA60(33) | Breakout vùng 34 → recent high 35 | Pullback về vùng breakout (cách +0.3%) | Volume cạn — áp lực bán suy yếu
PLX,BREAKOUT_RETEST_ENTRY,2024-03-26,2024-03-27,35.43,34.0,38.0,2024-04-03,35.0,TIMEOUT,-1.19,5,Breakout 4 bars trước tại level 35 | Retest thành công (cách +0.9%) | Volume cạn 0.58× TB20 | Nến đóng xanh — support giữ vững
PLX,TREND_PULLBACK,2024-04-03,2024-04-04,35.01,34.0,37.0,2024-04-11,34.0,SL,-2.91,5,Uptrend: 35 > MA20(35) > MA60(33) | Breakout vùng 35 → recent high 36 | Pullback về vùng breakout (cách +0.3%) | Volume cạn — áp lực bán suy yếu
PLX,BULLISH_ENGULFING,2024-04-26,2024-05-02,33.24,32.0,35.0,2024-05-07,34.0,TSL,3.25,3,Engulfing: [33–33] nuốt [33–33] (body 1.7%) | Volume xanh 1.9× bar đỏ | Tại support 32
PLX,BREAKOUT_RETEST_ENTRY,2024-05-15,2024-05-16,37.3,36.0,39.0,2024-05-21,36.0,SL,-3.49,3,Breakout 5 bars trước tại level 37 | Retest thành công (cách -0.8%) | Nến đóng xanh — support giữ vững
PLX,TREND_PULLBACK,2024-05-22,2024-05-23,36.58,35.0,39.0,2024-05-23,37.0,TSL,0.0,0,Uptrend: 36 > MA20(35) > MA60(35) | Breakout vùng 35 → recent high 37 | Pullback về vùng breakout (cách +3.4%)
PLX,BREAKOUT_RETEST_ENTRY,2024-06-07,2024-06-10,40.2,39.0,42.0,2024-06-14,40.0,TSL,-0.5,4,Breakout 10 bars trước tại level 40 | Retest thành công (cách +1.2%) | Volume cạn 0.59× TB20
PLX,TREND_PULLBACK,2024-06-19,2024-06-20,40.54,39.0,43.0,2024-06-27,40.0,TIMEOUT,-1.43,5,Uptrend: 40 > MA20(40) > MA60(37) | Breakout vùng 40 → recent high 42 | Pullback về vùng breakout (cách -0.1%) | Volume cạn — áp lực bán suy yếu
PLX,BULLISH_ENGULFING,2024-07-24,2024-07-25,44.51,42.0,48.0,2024-07-26,45.0,TSL,0.76,1,Engulfing: [44–45] nuốt [44–45] (body 3.2%) | Volume xanh 1.5× bar đỏ
PLX,BREAKOUT_RETEST_ENTRY,2024-08-14,2024-08-15,47.61,45.0,52.0,2024-08-22,47.0,TIMEOUT,-0.42,5,Breakout 3 bars trước tại level 46 | Retest thành công (cách +2.5%) | Nến đóng xanh — support giữ vững
PLX,TREND_PULLBACK,2024-08-22,2024-08-23,47.03,45.0,50.0,2024-08-30,47.0,TIMEOUT,0.0,5,Uptrend: 47 > MA20(47) > MA60(43) | Breakout vùng 46 → recent high 49 | Pullback về vùng breakout (cách +2.1%) | Volume cạn — áp lực bán suy yếu
PLX,BREAKOUT_RETEST_ENTRY,2024-08-30,2024-09-04,46.74,45.0,49.0,2024-09-05,45.0,SL,-3.72,1,Breakout 11 bars trước tại level 48 | Retest thành công (cách -1.2%) | Volume cạn 0.45× TB20
PLX,BULLISH_ENGULFING,2024-10-28,2024-10-29,40.16,39.0,42.0,2024-11-01,39.0,TIMEOUT,-2.19,3,Engulfing: [40–41] nuốt [40–40] (body 1.1%) | Volume xanh 1.6× bar đỏ | Tại support 40
MWG,TREND_PULLBACK,2024-03-07,2024-03-08,48.17,46.0,51.0,2024-03-08,46.0,SL,-4.5,0,Uptrend: 48 > MA20(46) > MA60(43) | Breakout vùng 46 → recent high 49 | Pullback về vùng breakout (cách +3.4%) | Volume cạn — áp lực bán suy yếu
MWG,TREND_PULLBACK,2024-03-12,2024-03-13,45.77,44.0,48.0,2024-03-13,46.0,TSL,0.0,0,Uptrend: 46 > MA20(46) > MA60(44) | Breakout vùng 46 → recent high 49 | Pullback về vùng breakout (cách -1.4%)
MWG,TREND_PULLBACK,2024-03-13,2024-03-14,47.73,46.0,50.0,2024-03-15,46.0,SL,-3.62,1,Uptrend: 47 > MA20(46) > MA60(44) | Breakout vùng 46 → recent high 49 | Pullback về vùng breakout (cách +2.4%) | Volume cạn — áp lực bán suy yếu
MWG,TREND_PULLBACK,2024-03-15,2024-03-18,46.16,44.0,49.0,2024-03-25,49.0,TP,6.15,5,Uptrend: 46 > MA20(46) > MA60(44) | Breakout vùng 46 → recent high 49 | Pullback về vùng breakout (cách -0.1%) | Volume cạn — áp lực bán suy yếu
MWG,TREND_PULLBACK,2024-03-25,2024-03-26,47.24,45.0,51.0,2024-03-28,51.0,TP,7.96,2,Uptrend: 47 > MA20(46) > MA60(45) | Breakout vùng 46 → recent high 49 | Pullback về vùng breakout (cách +1.9%) | Volume cạn — áp lực bán suy yếu
MWG,TREND_PULLBACK,2024-04-08,2024-04-09,48.9,46.0,53.0,2024-04-09,49.0,TSL,0.0,0,Uptrend: 49 > MA20(48) > MA60(46) | Breakout vùng 49 → recent high 50 | Pullback về vùng breakout (cách +0.0%) | Volume cạn — áp lực bán suy yếu
MWG,BULLISH_ENGULFING,2024-04-09,2024-04-10,51.74,49.0,56.0,2024-04-15,49.0,SL,-5.3,3,Engulfing: [49–52] nuốt [49–50] (body 5.6%) | Volume xanh 3.2× bar đỏ
MWG,BREAKOUT_RETEST_ENTRY,2024-04-24,2024-04-25,50.95,48.0,55.0,2024-04-25,51.0,TSL,0.0,0,Breakout 11 bars trước tại level 50 | Retest thành công (cách +1.3%) | Nến đóng xanh — support giữ vững
MWG,BREAKOUT_RETEST_ENTRY,2024-04-25,2024-04-26,52.32,50.0,56.0,2024-05-06,56.0,TP,7.03,3,Breakout 12 bars trước tại level 50 | Retest thành công (cách +4.3%) | Nến đóng xanh — support giữ vững
MWG,TREND_PULLBACK,2024-05-27,2024-05-28,59.07,56.0,64.0,2024-05-30,59.0,TSL,-0.83,2,Uptrend: 59 > MA20(58) > MA60(51) | Breakout vùng 57 → recent high 61 | Pullback về vùng breakout (cách +2.9%) | Volume cạn — áp lực bán suy yếu
MWG,BULLISH_ENGULFING,2024-05-30,2024-05-31,61.42,58.0,67.0,2024-06-05,61.0,TIMEOUT,-1.27,3,Engulfing: [59–61] nuốt [59–60] (body 4.8%) | Volume xanh 2.1× bar đỏ
MWG,TREND_PULLBACK,2024-06-06,2024-06-07,60.93,58.0,65.0,2024-06-14,62.0,TIMEOUT,1.12,5,Uptrend: 61 > MA20(60) > MA60(53) | Breakout vùng 59 → recent high 63 | Pullback về vùng breakout (cách +1.8%) | Volume cạn — áp lực bán suy yếu
MWG,BREAKOUT_RETEST_ENTRY,2024-07-04,2024-07-05,64.27,62.0,68.0,2024-07-12,64.0,TIMEOUT,-0.61,5,Breakout 4 bars trước tại level 63 | Retest thành công (cách +2.5%) | Volume cạn 0.74× TB20
MWG,TREND_PULLBACK,2024-07-15,2024-07-16,63.68,61.0,68.0,2024-07-23,62.0,TIMEOUT,-3.25,5,Uptrend: 63 > MA20(63) > MA60(60) | Breakout vùng 63 → recent high 66 | Pullback về vùng breakout (cách +1.3%) | Volume cạn — áp lực bán suy yếu
MWG,BREAKOUT_RETEST_ENTRY,2024-08-20,2024-08-21,68.41,66.0,72.0,2024-08-28,68.0,TIMEOUT,0.0,5,Breakout 3 bars trước tại level 66 | Retest thành công (cách +4.2%) | Nến đóng xanh — support giữ vững
MWG,BREAKOUT_RETEST_ENTRY,2024-08-28,2024-08-29,67.92,66.0,71.0,2024-09-06,66.0,SL,-2.83,4,Breakout 9 bars trước tại level 66 | Retest thành công (cách +4.0%) | Volume cạn 0.75× TB20
MWG,BREAKOUT_RETEST_ENTRY,2024-09-06,2024-09-09,66.74,65.0,69.0,2024-09-16,65.0,TIMEOUT,-2.37,5,Breakout 14 bars trước tại level 66 | Retest thành công (cách +1.9%) | Nến đóng xanh — support giữ vững
MWG,PIN_BAR,2024-11-06,2024-11-07,64.87,63.0,68.0,2024-11-11,63.0,SL,-2.88,2,Pin Bar: wick dưới 1 (5.9× thân) | Đóng gần đỉnh nến (14% từ đỉnh) | Tại support 64 (cách 1.0%)
MWG,BULLISH_ENGULFING,2024-12-13,2024-12-16,60.13,58.0,63.0,2024-12-19,59.0,TIMEOUT,-1.96,3,Engulfing: [59–60] nuốt [59–59] (body 2.0%) | Volume xanh 1.5× bar đỏ | Tại support 60
MWG,PIN_BAR,2024-12-24,2024-12-25,60.43,59.0,63.0,2024-12-30,60.0,TIMEOUT,-0.5,3,Pin Bar: wick dưới 0 (4.9× thân) | Đóng gần đỉnh nến (0% từ đỉnh) | Tại support 60 (cách 0.7%) | Tại MA200 (60)
MWG,PIN_BAR,2024-12-31,2025-01-02,60.04,58.0,63.0,2025-01-03,58.0,SL,-3.4,1,Pin Bar: wick dưới 0 (4.4× thân) | Đóng gần đỉnh nến (0% từ đỉnh) | Tại support 60 (cách 0.2%)
POW,BREAKOUT_RETEST_ENTRY,2024-05-22,2024-05-23,9.42,9.0,10.0,2024-05-27,9.0,TSL,0.42,2,Breakout 3 bars trước tại level 9 | Retest thành công (cách +0.9%) | Nến đóng xanh — support giữ vững
POW,BREAKOUT_RETEST_ENTRY,2024-06-14,2024-06-17,11.32,11.0,12.0,2024-06-18,12.0,TSL,2.56,1,Breakout 9 bars trước tại level 11 | Retest thành công (cách +2.2%) | Volume cạn 0.78× TB20
POW,BREAKOUT_RETEST_ENTRY,2024-06-21,2024-06-24,12.15,12.0,12.0,2024-06-24,12.0,SL,-1.23,0,Breakout 4 bars trước tại level 12 | Retest thành công (cách +3.9%) | Volume cạn 0.62× TB20
POW,TREND_PULLBACK,2024-06-27,2024-06-28,12.19,12.0,12.0,2024-06-28,12.0,SL,-1.56,0,Uptrend: 12 > MA20(12) > MA60(10) | Breakout vùng 12 → recent high 13 | Pullback về vùng breakout (cách +5.4%) | Volume cạn — áp lực bán suy yếu
POW,TREND_PULLBACK,2024-07-01,2024-07-02,12.15,12.0,12.0,2024-07-02,12.0,SL,-1.23,0,Uptrend: 12 > MA20(12) > MA60(10) | Breakout vùng 12 → recent high 13 | Pullback về vùng breakout (cách +4.0%) | Volume cạn — áp lực bán suy yếu
POW,TREND_PULLBACK,2024-07-02,2024-07-03,12.11,12.0,12.0,2024-07-03,12.0,TP,-0.91,0,Uptrend: 12 > MA20(12) > MA60(10) | Breakout vùng 12 → recent high 13 | Pullback về vùng breakout (cách +2.5%) | Volume cạn — áp lực bán suy yếu
POW,TREND_PULLBACK,2024-07-04,2024-07-05,12.19,12.0,12.0,2024-07-05,12.0,TP,-1.56,0,Uptrend: 12 > MA20(12) > MA60(10) | Breakout vùng 12 → recent high 13 | Pullback về vùng breakout (cách +4.3%) | Volume cạn — áp lực bán suy yếu
POW,TREND_PULLBACK,2024-07-05,2024-07-08,12.11,12.0,12.0,2024-07-08,12.0,TP,-0.91,0,Uptrend: 12 > MA20(12) > MA60(10) | Breakout vùng 12 → recent high 13 | Pullback về vùng breakout (cách +3.3%) | Volume cạn — áp lực bán suy yếu
POW,BULLISH_ENGULFING,2024-08-21,2024-08-22,11.41,11.0,12.0,2024-08-27,11.0,SL,-3.59,3,Engulfing: [11–11] nuốt [11–11] (body 1.8%) | Volume xanh 1.4× bar đỏ | Tại support 11
POW,BULLISH_ENGULFING,2024-11-25,2024-11-26,10.08,10.0,10.0,2024-11-26,10.0,TP,-0.79,0,Engulfing: [9–10] nuốt [9–9] (body 6.6%) | Volume xanh 6.0× bar đỏ | Tại support 10
POW,BREAKOUT_RETEST_ENTRY,2024-11-27,2024-11-28,10.46,10.0,11.0,2024-12-05,10.0,TIMEOUT,-1.24,5,Breakout 3 bars trước tại level 10 | Retest thành công (cách +4.1%) | Nến đóng xanh — support giữ vững
POW,BREAKOUT_RETEST_ENTRY,2024-12-05,2024-12-06,10.37,10.0,11.0,2024-12-13,10.0,TIMEOUT,-2.41,5,Breakout 3 bars trước tại level 10 | Retest thành công (cách -0.4%) | Nến đóng xanh — support giữ vững
POW,BREAKOUT_RETEST_ENTRY,2024-12-16,2024-12-17,10.25,10.0,11.0,2024-12-23,10.0,SL,-2.44,4,Breakout 10 bars trước tại level 10 | Retest thành công (cách -1.2%) | Volume cạn 0.51× TB20 | Nến đóng xanh — support giữ vững
SAB,BREAKOUT_RETEST_ENTRY,2024-03-13,2024-03-14,50.45,49.0,53.0,2024-03-15,49.0,SL,-2.87,1,Breakout 6 bars trước tại level 50 | Retest thành công (cách +1.2%) | Nến đóng xanh — support giữ vững
SAB,PIN_BAR,2024-04-16,2024-04-17,46.16,45.0,48.0,2024-04-19,45.0,SL,-2.51,1,Pin Bar: wick dưới 2 (9.5× thân) | Đóng gần đỉnh nến (10% từ đỉnh) | Tại support 46 (cách 0.3%)
SAB,BREAKOUT_RETEST_ENTRY,2024-05-14,2024-05-15,48.18,47.0,50.0,2024-05-22,48.0,TIMEOUT,0.52,5,Breakout 5 bars trước tại level 49 | Retest thành công (cách -1.0%) | Volume cạn 0.55× TB20 | Nến đóng xanh — support giữ vững
SAB,BREAKOUT_RETEST_ENTRY,2024-05-23,2024-05-24,50.11,49.0,52.0,2024-05-24,49.0,SL,-2.22,0,Breakout 12 bars trước tại level 49 | Retest thành công (cách +3.1%) | Nến đóng xanh — support giữ vững
