strategy,symbol,signal_date,entry_date,exit_date,entry_price,exit_price,pnl_pct,holding_bars,state,score
MC_RESET_DS_IMPROVING,MSN,2025-10-01,2025-10-02,2025-10-30,81.5,79.3,-2.699386503067488,20,NEUTRAL,50.5990099009901
MC_RESET_DS_IMPROVING,TCB,2025-10-09,2025-10-10,2025-11-07,39.1,33.0,-15.601023017902815,20,NEUTRAL,71.81930693069307
MC_RESET_DS_IMPROVING,SSI,2025-10-15,2025-10-16,2025-11-13,37.98,31.83,-16.192733017377567,20,NEUTRAL,59.81435643564356
MC_RESET_DS_IMPROVING,STB,2025-10-16,2025-10-17,2025-11-14,59.0,48.05,-18.559322033898308,20,NEUTRAL,62.83168316831683
MC_RESET_DS_IMPROVING,MWG,2025-10-21,2025-10-22,2025-11-19,83.0,82.4,-0.7228915662650534,20,NEUTRAL,80.03465346534654
MC_RESET_DS_IMPROVING,VRE,2025-10-21,2025-10-22,2025-11-19,39.4,31.6,-19.796954314720807,20,NEUTRAL,69.25247524752476
MC_RESET_DS_IMPROVING,VIC,2025-11-03,2025-11-04,2025-12-02,99.0,137.5,38.888888888888886,20,NEUTRAL,61.769801980198025
MC_RESET_DS_IMPROVING,VJC,2025-11-07,2025-11-10,2025-12-08,178.5,206.4,15.63025210084034,20,NEUTRAL,64.75
MC_RESET_DS_IMPROVING,BVH,2025-11-19,2025-11-20,2025-12-18,54.2,53.4,-1.4760147601476092,20,NEUTRAL,67.50742574257426
MC_RESET_DS_IMPROVING,GVR,2025-11-19,2025-11-20,2025-12-18,28.1,26.55,-5.516014234875446,20,NEUTRAL,56.53712871287129
MC_RESET_DS_IMPROVING,FPT,2025-11-20,2025-11-21,2025-12-19,96.99,93.9,-3.185895453139488,20,NEUTRAL,60.054455445544555
MC_RESET_DS_IMPROVING,SAB,2025-11-20,2025-11-21,2025-12-19,45.03,47.67,5.862758161225851,20,NEUTRAL,58.319306930693074
MC_RESET_DS_IMPROVING,POW,2025-11-20,2025-11-21,2025-12-19,12.4,12.2,-1.6129032258064602,20,NEUTRAL,68.76732673267327
MC_RESET_DS_IMPROVING,HDB,2025-12-10,2025-12-11,2026-01-12,24.83,28.2,13.572291582762793,20,NEUTRAL,68.52227722772278
MC_RESET_DS_IMPROVING,VNM,2025-12-10,2025-12-11,2026-01-12,63.0,62.7,-0.47619047619047167,20,NEUTRAL,60.02722772277228
MC_RESET_DS_IMPROVING,VIC,2025-12-11,2025-12-12,2026-01-13,147.8,167.9,13.599458728010822,20,NEUTRAL,82.0
MC_RESET_DS_IMPROVING,GAS,2025-12-15,2025-12-16,2026-01-15,62.5,103.0,64.8,20,NEUTRAL,57.7970297029703
MC_RESET_DS_IMPROVING,VJC,2025-12-15,2025-12-16,2026-01-15,186.1,180.5,-3.0091348737238013,20,NEUTRAL,60.26485148514851
MC_RESET_DS_IMPROVING,CTG,2025-12-26,2025-12-29,2026-01-28,35.15,38.4,9.246088193456615,20,NEUTRAL,66.54950495049505
MC_RESET_DS_IMPROVING,BID,2026-01-05,2026-01-06,2026-02-03,38.3,54.1,41.25326370757182,20,RESET_IN_UPTREND,67.54950495049505
MC_RESET_DS_IMPROVING,POW,2026-01-05,2026-01-06,2026-02-03,12.65,14.3,13.043478260869566,20,NEUTRAL,66.53960396039604
MC_RESET_DS_IMPROVING,VIC,2026-01-13,2026-01-14,2026-02-11,171.2,150.8,-11.915887850467277,20,RESET_IN_UPTREND,67.0519801980198
MC_RESET_DS_IMPROVING,ACB,2026-01-15,2026-01-16,2026-02-13,25.0,23.85,-4.599999999999994,20,NEUTRAL,57.64356435643565
MC_RESET_DS_IMPROVING,MBB,2026-01-15,2026-01-16,2026-02-13,27.4,28.3,3.284671532846723,20,NEUTRAL,61.556930693069305
MC_RESET_DS_IMPROVING,VHM,2026-01-16,2026-01-19,2026-02-23,126.9,110.7,-12.765957446808512,20,NEUTRAL,62.26485148514851
MC_RESET_DS_IMPROVING,SHB,2026-01-19,2026-01-20,2026-02-24,16.31,15.33,-6.008583690987116,20,NEUTRAL,49.67079207920792
MC_RESET_DS_IMPROVING,VCB,2026-01-20,2026-01-21,2026-02-25,72.8,65.1,-10.57692307692308,20,NEUTRAL,71.76732673267327
MC_RESET_DS_IMPROVING,TPB,2026-01-20,2026-01-21,2026-02-25,17.3,18.65,7.803468208092472,20,NEUTRAL,41.38613861386139
MC_RESET_DS_IMPROVING,SSI,2026-01-20,2026-01-21,2026-02-25,32.25,32.15,-0.31007751937984934,20,NEUTRAL,55.113861386138616
MC_RESET_DS_IMPROVING,MSN,2026-01-21,2026-01-22,2026-02-26,79.6,80.4,1.005025125628155,20,NEUTRAL,61.5940594059406
MC_RESET_DS_IMPROVING,VNM,2026-01-26,2026-01-27,2026-03-03,68.4,63.4,-7.309941520467846,20,NEUTRAL,54.77970297029703
MC_RESET_DS_IMPROVING,MWG,2026-01-27,2026-01-28,2026-03-04,84.9,88.8,4.5936395759717215,20,NEUTRAL,48.17326732673267
MC_RESET_DS_IMPROVING,PLX,2026-01-30,2026-02-02,2026-03-09,57.3,57.7,0.6980802792321217,20,NEUTRAL,77.0
MC_RESET_DS_IMPROVING,HDB,2026-02-04,2026-02-05,2026-03-12,27.55,25.7,-6.715063520871149,20,NEUTRAL,49.95544554455445
MC_RESET_DS_IMPROVING,TCB,2026-02-05,2026-02-06,2026-03-13,34.5,30.0,-13.043478260869565,20,NEUTRAL,42.17326732673267
MC_RESET_DS_IMPROVING,BVH,2026-02-10,2026-02-11,2026-03-18,75.0,75.2,0.26666666666667044,20,NEUTRAL,63.51237623762376
MC_RESET_DS_IMPROVING,BID,2026-02-11,2026-02-12,2026-03-19,48.3,40.65,-15.838509316770185,20,NEUTRAL,36.22029702970297
MC_RESET_DS_IMPROVING,GAS,2026-02-27,2026-03-02,2026-03-30,115.3,80.8,-29.92194275802255,20,NEUTRAL,57.051980198019805
MC_RESET_DS_IMPROVING,HPG,2026-03-04,2026-03-05,2026-04-02,27.95,27.35,-2.1466905187835343,20,RESET_IN_UPTREND,69.08168316831683
MC_RESET_DS_IMPROVING,MBB,2026-03-04,2026-03-05,2026-04-02,27.45,26.3,-4.189435336976316,20,NEUTRAL,48.603960396039604
MC_RESET_DS_IMPROVING,PLX,2026-03-11,2026-03-12,2026-04-09,55.0,39.5,-28.181818181818183,20,NEUTRAL,47.88613861386139
MC_RESET_DS_IMPROVING,SHB,2026-04-14,2026-04-15,2026-05-06,15.1,14.1,-6.622516556291391,12,NEUTRAL,60.88613861386139
MC_RESET_DS_IMPROVING,HPG,2026-04-17,2026-04-20,2026-05-06,28.15,27.6,-1.9538188277086934,9,NEUTRAL,55.57425742574257
MC_RESET_DS_IMPROVING,VIB,2026-04-17,2026-04-20,2026-05-06,16.54,16.2,-2.055622732769044,9,NEUTRAL,52.39356435643565
MC_RESET_DS_IMPROVING,ACB,2026-04-17,2026-04-20,2026-05-06,23.85,23.1,-3.144654088050314,9,NEUTRAL,49.146039603960396
MC_RESET_DS_IMPROVING,MSN,2026-04-22,2026-04-23,2026-05-06,79.2,78.4,-1.0101010101010064,6,NEUTRAL,62.5470297029703
MC_RESET_DS_IMPROVING,VIC,2026-05-04,2026-05-05,2026-05-06,211.9,219.5,3.5865974516281236,1,NEUTRAL,70.25
MC_RESET_DS_IMPROVING,SAB,2026-05-05,2026-05-06,2026-05-06,47.0,47.8,1.702127659574462,0,NEUTRAL,62.054455445544555
MC_RESET_DS_IMPROVING,TCB,2026-05-05,2026-05-06,2026-05-06,33.45,33.9,1.345291479820615,0,RESET_IN_UPTREND,68.52970297029702
MC_MARKET_WASHOUT_TOP_STRENGTH,MBB,2021-01-28,2021-01-29,2021-03-05,7.13,9.13,28.050490883590474,20,NEUTRAL,48.81578947368421
MC_MARKET_WASHOUT_TOP_STRENGTH,POW,2021-01-28,2021-01-29,2021-03-05,9.06,10.93,20.64017660044149,20,NEUTRAL,41.44736842105263
MC_MARKET_WASHOUT_TOP_STRENGTH,VPB,2021-01-28,2021-01-29,2021-03-05,9.2,13.64,48.260869565217405,20,NEUTRAL,32.881578947368425
MC_MARKET_WASHOUT_TOP_STRENGTH,VIB,2021-01-28,2021-01-29,2021-03-05,7.77,11.53,48.391248391248396,20,NEUTRAL,49.184210526315795
MC_MARKET_WASHOUT_TOP_STRENGTH,VRE,2021-01-28,2021-01-29,2021-03-05,29.85,34.55,15.745393634840855,20,NEUTRAL,56.26315789473684
MC_MARKET_WASHOUT_TOP_STRENGTH,SSI,2021-02-01,2021-02-02,2021-03-09,10.83,13.4,23.730378578024006,20,NEUTRAL,32.671052631578945
MC_MARKET_WASHOUT_TOP_STRENGTH,TPB,2021-02-01,2021-02-02,2021-03-09,8.41,9.8,16.527942925089185,20,NEUTRAL,41.44736842105263
MC_MARKET_WASHOUT_TOP_STRENGTH,MWG,2021-02-01,2021-02-02,2021-03-09,39.32,40.96,4.170905391658191,20,NEUTRAL,53.03947368421053
MC_MARKET_WASHOUT_TOP_STRENGTH,VJC,2021-02-01,2021-02-02,2021-03-09,125.3,134.9,7.6616121308858816,20,NEUTRAL,66.22368421052632
MC_MARKET_WASHOUT_TOP_STRENGTH,TCB,2021-02-01,2021-02-02,2021-03-09,15.22,18.4,20.89356110381076,20,NEUTRAL,50.171052631578945
MC_MARKET_WASHOUT_TOP_STRENGTH,VCB,2021-04-26,2021-04-27,2021-05-27,42.94,42.99,0.11644154634374539,20,NEUTRAL,53.52577319587628
MC_MARKET_WASHOUT_TOP_STRENGTH,MSN,2021-04-26,2021-04-27,2021-05-27,77.86,90.15,15.784741844335997,20,NEUTRAL,46.103092783505154
MC_MARKET_WASHOUT_TOP_STRENGTH,CTG,2021-04-26,2021-04-27,2021-05-27,18.36,23.32,27.015250544662315,20,NEUTRAL,50.94845360824742
MC_MARKET_WASHOUT_TOP_STRENGTH,TCB,2021-04-26,2021-04-27,2021-05-27,18.64,24.29,30.311158798283255,20,NEUTRAL,47.66752577319588
MC_MARKET_WASHOUT_TOP_STRENGTH,HDB,2021-04-26,2021-04-27,2021-05-27,8.64,10.42,20.601851851851844,20,NEUTRAL,61.51030927835052
MC_MARKET_WASHOUT_TOP_STRENGTH,BCM,2021-04-27,2021-04-28,2021-05-28,52.13,50.27,-3.5680030692499507,20,NEUTRAL,58.152061855670105
MC_MARKET_WASHOUT_TOP_STRENGTH,VIC,2021-04-27,2021-04-28,2021-05-28,58.7,53.24,-9.3015332197615,20,NEUTRAL,64.16494845360825
MC_MARKET_WASHOUT_TOP_STRENGTH,MBB,2021-04-27,2021-04-28,2021-05-28,9.9,12.6,27.272727272727266,20,NEUTRAL,57.80670103092784
MC_MARKET_WASHOUT_TOP_STRENGTH,FPT,2021-04-27,2021-04-28,2021-05-28,34.65,40.98,18.26839826839826,20,NEUTRAL,66.29896907216495
MC_MARKET_WASHOUT_TOP_STRENGTH,MWG,2021-04-27,2021-04-28,2021-05-28,44.77,45.62,1.898592807683704,20,NEUTRAL,63.83762886597938
MC_MARKET_WASHOUT_TOP_STRENGTH,VPB,2021-07-12,2021-07-13,2021-08-10,21.0,19.74,-6.000000000000007,20,NEUTRAL,42.02061855670103
MC_MARKET_WASHOUT_TOP_STRENGTH,STB,2021-07-12,2021-07-13,2021-08-10,28.8,30.6,6.250000000000002,20,NEUTRAL,43.30154639175258
MC_MARKET_WASHOUT_TOP_STRENGTH,VHM,2021-07-12,2021-07-13,2021-08-10,81.03,86.22,6.405035172158457,20,NEUTRAL,59.26030927835052
MC_MARKET_WASHOUT_TOP_STRENGTH,ACB,2021-07-12,2021-07-13,2021-08-10,15.62,17.12,9.603072983354686,20,NEUTRAL,40.44845360824742
MC_MARKET_WASHOUT_TOP_STRENGTH,GAS,2021-07-12,2021-07-13,2021-08-10,60.89,64.38,5.731647232714723,20,NEUTRAL,61.110824742268036
MC_MARKET_WASHOUT_TOP_STRENGTH,VCB,2021-07-13,2021-07-14,2021-08-11,45.01,43.75,-2.799377916018658,20,NEUTRAL,70.5721649484536
MC_MARKET_WASHOUT_TOP_STRENGTH,GVR,2021-07-13,2021-07-14,2021-08-11,27.37,31.36,14.578005115089507,20,NEUTRAL,42.121134020618555
MC_MARKET_WASHOUT_TOP_STRENGTH,TPB,2021-07-13,2021-07-14,2021-08-11,11.98,12.77,6.594323873121862,20,NEUTRAL,56.22938144329897
MC_MARKET_WASHOUT_TOP_STRENGTH,VIB,2021-07-13,2021-07-14,2021-08-11,17.25,15.5,-10.144927536231885,20,NEUTRAL,39.33247422680412
MC_MARKET_WASHOUT_TOP_STRENGTH,HDB,2021-07-13,2021-07-14,2021-08-11,11.06,11.55,4.430379746835444,20,NEUTRAL,62.76030927835052
MC_MARKET_WASHOUT_TOP_STRENGTH,TCB,2021-07-14,2021-07-15,2021-08-12,24.09,24.57,1.992528019925282,20,NEUTRAL,42.08762886597938
MC_MARKET_WASHOUT_TOP_STRENGTH,MBB,2021-07-14,2021-07-15,2021-08-12,12.9,13.31,3.178294573643412,20,NEUTRAL,57.34536082474227
MC_MARKET_WASHOUT_TOP_STRENGTH,FPT,2021-07-14,2021-07-15,2021-08-12,42.53,47.1,10.745356219139431,20,NEUTRAL,65.39948453608247
MC_MARKET_WASHOUT_TOP_STRENGTH,VJC,2021-07-14,2021-07-15,2021-08-12,116.9,118.7,1.5397775876817767,20,NEUTRAL,70.81443298969072
MC_MARKET_WASHOUT_TOP_STRENGTH,SSB,2021-07-14,2021-07-15,2021-08-12,18.75,19.71,5.1200000000000045,20,NEUTRAL,67.72164948453607
MC_MARKET_WASHOUT_TOP_STRENGTH,MWG,2021-07-19,2021-07-20,2021-08-17,50.53,54.35,7.559865426479319,20,NEUTRAL,54.46134020618557
MC_MARKET_WASHOUT_TOP_STRENGTH,SSI,2021-07-19,2021-07-20,2021-08-17,20.69,25.3,22.2812953117448,20,NEUTRAL,64.16494845360825
MC_MARKET_WASHOUT_TOP_STRENGTH,MSN,2021-07-19,2021-07-20,2021-08-17,98.69,109.43,10.882561556388701,20,NEUTRAL,75.24226804123711
MC_MARKET_WASHOUT_TOP_STRENGTH,BID,2021-12-06,2021-12-07,2022-01-05,24.13,26.87,11.355159552424379,20,NEUTRAL,49.464285714285715
MC_MARKET_WASHOUT_TOP_STRENGTH,CTG,2021-12-06,2021-12-07,2022-01-05,19.47,21.33,9.553158705701076,20,NEUTRAL,54.035714285714285
MC_MARKET_WASHOUT_TOP_STRENGTH,HDB,2021-12-06,2021-12-07,2022-01-05,11.97,12.42,3.7593984962405953,20,NEUTRAL,51.647959183673464
MC_MARKET_WASHOUT_TOP_STRENGTH,VIB,2021-12-06,2021-12-07,2022-01-05,15.21,17.67,16.173570019723872,20,NEUTRAL,61.6530612244898
MC_MARKET_WASHOUT_TOP_STRENGTH,SSB,2021-12-06,2021-12-07,2022-01-05,21.96,25.67,16.89435336976321,20,NEUTRAL,64.08163265306122
MC_MARKET_WASHOUT_TOP_STRENGTH,GAS,2022-01-17,2022-01-18,2022-02-22,69.74,78.13,12.030398623458561,20,NEUTRAL,67.14948453608247
MC_MARKET_WASHOUT_TOP_STRENGTH,VRE,2022-01-17,2022-01-18,2022-02-22,31.6,34.5,9.177215189873413,20,NEUTRAL,56.868556701030926
MC_MARKET_WASHOUT_TOP_STRENGTH,POW,2022-01-17,2022-01-18,2022-02-22,13.06,14.71,12.633996937212865,20,NEUTRAL,50.88659793814433
MC_MARKET_WASHOUT_TOP_STRENGTH,MBB,2022-01-17,2022-01-18,2022-02-22,13.41,15.53,15.809097688292313,20,NEUTRAL,43.384020618556704
MC_MARKET_WASHOUT_TOP_STRENGTH,SSB,2022-01-17,2022-01-18,2022-02-22,23.56,22.08,-6.281833616298814,20,NEUTRAL,68.89175257731958
MC_MARKET_WASHOUT_TOP_STRENGTH,HDB,2022-01-18,2022-01-19,2022-02-23,12.04,12.08,0.33222591362127013,20,NEUTRAL,47.02577319587628
MC_MARKET_WASHOUT_TOP_STRENGTH,VIB,2022-01-18,2022-01-19,2022-02-23,16.08,17.47,8.644278606965178,20,NEUTRAL,49.38659793814433
MC_MARKET_WASHOUT_TOP_STRENGTH,TPB,2022-01-18,2022-01-19,2022-02-23,18.0,19.86,10.33333333333333,20,NEUTRAL,38.4639175257732
MC_MARKET_WASHOUT_TOP_STRENGTH,BCM,2022-01-18,2022-01-19,2022-02-23,63.97,78.85,23.26090354853837,20,NEUTRAL,68.54123711340206
MC_MARKET_WASHOUT_TOP_STRENGTH,CTG,2022-01-18,2022-01-19,2022-02-23,21.42,21.39,-0.1400560224089689,20,NEUTRAL,51.90721649484536
MC_MARKET_WASHOUT_TOP_STRENGTH,ACB,2022-01-24,2022-01-25,2022-03-01,16.11,15.88,-1.4276846679081232,20,NEUTRAL,63.683673469387756
MC_MARKET_WASHOUT_TOP_STRENGTH,STB,2022-01-24,2022-01-25,2022-03-01,33.1,32.65,-1.3595166163142078,20,NEUTRAL,70.23979591836735
MC_MARKET_WASHOUT_TOP_STRENGTH,BID,2022-01-24,2022-01-25,2022-03-01,33.59,31.98,-4.793093182494798,20,NEUTRAL,73.5
MC_MARKET_WASHOUT_TOP_STRENGTH,VCB,2022-01-24,2022-01-25,2022-03-01,52.01,47.79,-8.113824264564505,20,HOT_BUT_STRONG,90.24489795918367
MC_MARKET_WASHOUT_TOP_STRENGTH,MBB,2022-04-12,2022-04-13,2022-05-13,14.55,10.88,-25.2233676975945,20,NEUTRAL,54.41414141414141
MC_MARKET_WASHOUT_TOP_STRENGTH,GVR,2022-04-12,2022-04-13,2022-05-13,30.84,19.91,-35.440985732814525,20,NEUTRAL,31.383838383838384
MC_MARKET_WASHOUT_TOP_STRENGTH,MSN,2022-04-12,2022-04-13,2022-05-13,125.08,96.19,-23.097217780620404,20,NEUTRAL,60.96717171717172
MC_MARKET_WASHOUT_TOP_STRENGTH,SSB,2022-04-12,2022-04-13,2022-05-13,23.21,21.25,-8.444635932787595,20,NEUTRAL,70.16161616161617
MC_MARKET_WASHOUT_TOP_STRENGTH,BVH,2022-04-12,2022-04-13,2022-05-13,53.54,44.51,-16.86589465819948,20,NEUTRAL,53.464646464646464
MC_MARKET_WASHOUT_TOP_STRENGTH,VJC,2022-04-15,2022-04-18,2022-05-18,136.0,125.7,-7.573529411764704,20,NEUTRAL,44.81818181818181
MC_MARKET_WASHOUT_TOP_STRENGTH,GAS,2022-04-15,2022-04-18,2022-05-18,78.32,70.41,-10.099591419816136,20,NEUTRAL,57.93939393939394
MC_MARKET_WASHOUT_TOP_STRENGTH,VPB,2022-04-15,2022-04-18,2022-05-18,22.62,18.18,-19.628647214854116,20,NEUTRAL,47.17929292929293
MC_MARKET_WASHOUT_TOP_STRENGTH,BCM,2022-04-15,2022-04-18,2022-05-18,74.96,70.98,-5.309498399146198,20,NEUTRAL,79.18686868686869
MC_MARKET_WASHOUT_TOP_STRENGTH,FPT,2022-04-15,2022-04-18,2022-05-18,58.36,49.58,-15.04455106237149,20,NEUTRAL,67.49747474747474
MC_MARKET_WASHOUT_TOP_STRENGTH,SAB,2022-04-18,2022-04-19,2022-05-19,67.91,65.07,-4.182005595641296,20,NEUTRAL,69.4570707070707
MC_MARKET_WASHOUT_TOP_STRENGTH,MWG,2022-04-18,2022-04-19,2022-05-19,76.86,64.0,-16.731720010408534,20,NEUTRAL,69.23737373737373
MC_MARKET_WASHOUT_TOP_STRENGTH,VIC,2022-05-06,2022-05-09,2022-06-06,39.35,39.25,-0.25412960609911417,20,NEUTRAL,74.46717171717172
MC_MARKET_WASHOUT_TOP_STRENGTH,POW,2022-06-15,2022-06-16,2022-07-14,12.23,10.83,-11.44726083401472,20,NEUTRAL,52.45959595959596
MC_MARKET_WASHOUT_TOP_STRENGTH,FPT,2022-06-15,2022-06-16,2022-07-14,55.93,50.9,-8.993384587877706,20,NEUTRAL,55.95454545454545
MC_MARKET_WASHOUT_TOP_STRENGTH,MWG,2022-06-15,2022-06-16,2022-07-14,76.53,60.64,-20.763099438128837,20,NEUTRAL,67.70202020202021
MC_MARKET_WASHOUT_TOP_STRENGTH,GAS,2022-06-15,2022-06-16,2022-07-14,83.9,68.06,-18.87961859356377,20,NEUTRAL,55.47222222222222
MC_MARKET_WASHOUT_TOP_STRENGTH,SSB,2022-06-17,2022-06-20,2022-07-18,21.92,23.28,6.204379562043792,20,NEUTRAL,72.41919191919192
MC_MARKET_WASHOUT_TOP_STRENGTH,MSN,2022-06-17,2022-06-20,2022-07-18,114.16,102.6,-10.126138752627893,20,NEUTRAL,75.18686868686869
MC_MARKET_WASHOUT_TOP_STRENGTH,VNM,2022-06-21,2022-06-22,2022-07-20,58.25,60.17,3.296137339055797,20,NEUTRAL,72.45454545454545
MC_MARKET_WASHOUT_TOP_STRENGTH,STB,2022-07-06,2022-07-07,2022-08-04,22.5,25.2,11.999999999999998,20,NEUTRAL,61.494949494949495
MC_MARKET_WASHOUT_TOP_STRENGTH,TCB,2022-07-06,2022-07-07,2022-08-04,17.69,18.14,2.5438100621820197,20,NEUTRAL,61.47727272727273
MC_MARKET_WASHOUT_TOP_STRENGTH,HDB,2022-07-06,2022-07-07,2022-08-04,9.72,10.14,4.320987654320986,20,NEUTRAL,44.18434343434343
MC_MARKET_WASHOUT_TOP_STRENGTH,BID,2022-07-06,2022-07-07,2022-08-04,25.67,28.5,11.024542267238013,20,NEUTRAL,50.73989898989899
MC_MARKET_WASHOUT_TOP_STRENGTH,ACB,2022-09-07,2022-09-08,2022-10-06,14.3,11.73,-17.97202797202797,20,NEUTRAL,46.368686868686865
MC_MARKET_WASHOUT_TOP_STRENGTH,SHB,2022-09-07,2022-09-08,2022-10-06,7.91,5.87,-25.790139064475348,20,NEUTRAL,33.34090909090909
MC_MARKET_WASHOUT_TOP_STRENGTH,CTG,2022-09-07,2022-09-08,2022-10-06,16.88,13.14,-22.156398104265396,20,NEUTRAL,39.04545454545455
MC_MARKET_WASHOUT_TOP_STRENGTH,TCB,2022-09-07,2022-09-08,2022-10-06,17.84,13.84,-22.42152466367713,20,NEUTRAL,41.823232323232325
MC_MARKET_WASHOUT_TOP_STRENGTH,HPG,2022-09-07,2022-09-08,2022-10-06,17.57,13.63,-22.424587364826404,20,NEUTRAL,49.60606060606061
MC_MARKET_WASHOUT_TOP_STRENGTH,VPB,2022-09-08,2022-09-09,2022-10-07,17.78,13.52,-23.959505061867276,20,NEUTRAL,49.39141414141414
MC_MARKET_WASHOUT_TOP_STRENGTH,VIB,2022-09-08,2022-09-09,2022-10-07,11.95,10.05,-15.899581589958148,20,NEUTRAL,33.77020202020202
MC_MARKET_WASHOUT_TOP_STRENGTH,BID,2022-09-08,2022-09-09,2022-10-07,26.62,21.17,-20.47332832456799,20,NEUTRAL,40.57828282828283
MC_MARKET_WASHOUT_TOP_STRENGTH,SSI,2022-09-08,2022-09-09,2022-10-07,14.68,11.21,-23.637602179836506,20,NEUTRAL,33.76262626262626
MC_MARKET_WASHOUT_TOP_STRENGTH,VCB,2022-09-08,2022-09-09,2022-10-07,44.14,37.51,-15.020389669234259,20,NEUTRAL,43.10858585858586
MC_MARKET_WASHOUT_TOP_STRENGTH,MBB,2022-09-16,2022-09-19,2022-10-17,11.75,9.48,-19.31914893617021,20,NEUTRAL,42.60858585858586
MC_MARKET_WASHOUT_TOP_STRENGTH,HDB,2022-09-16,2022-09-19,2022-10-17,10.31,8.4,-18.525703200775943,20,NEUTRAL,41.598484848484844
MC_MARKET_WASHOUT_TOP_STRENGTH,SSB,2022-09-16,2022-09-19,2022-10-17,23.06,21.59,-6.3746747614917565,20,NEUTRAL,64.16666666666666
MC_MARKET_WASHOUT_TOP_STRENGTH,GVR,2022-09-16,2022-09-19,2022-10-17,22.99,15.93,-30.709003914745537,20,NEUTRAL,53.91919191919192
MC_MARKET_WASHOUT_TOP_STRENGTH,VNM,2022-09-16,2022-09-19,2022-10-17,62.31,61.08,-1.9740009629273052,20,NEUTRAL,62.71212121212121
MC_MARKET_WASHOUT_TOP_STRENGTH,POW,2022-09-19,2022-09-20,2022-10-18,11.24,9.17,-18.41637010676157,20,NEUTRAL,35.09183673469388
MC_MARKET_WASHOUT_TOP_STRENGTH,GAS,2022-09-19,2022-09-20,2022-10-18,75.78,76.47,0.9105304829770358,20,NEUTRAL,47.54591836734694
MC_MARKET_WASHOUT_TOP_STRENGTH,MWG,2022-09-19,2022-09-20,2022-10-18,68.69,57.16,-16.785558305430193,20,RESET_IN_UPTREND,65.46428571428572
MC_MARKET_WASHOUT_TOP_STRENGTH,SAB,2022-09-19,2022-09-20,2022-10-18,74.3,75.82,2.0457604306864012,20,NEUTRAL,54.316326530612244
MC_MARKET_WASHOUT_TOP_STRENGTH,MSN,2022-09-19,2022-09-20,2022-10-18,112.0,82.0,-26.785714285714285,20,NEUTRAL,57.6530612244898
MC_MARKET_WASHOUT_TOP_STRENGTH,VRE,2022-09-20,2022-09-21,2022-10-19,28.65,25.2,-12.041884816753925,20,NEUTRAL,73.67676767676768
MC_MARKET_WASHOUT_TOP_STRENGTH,BCM,2022-09-20,2022-09-21,2022-10-19,91.45,81.18,-11.230180426462542,20,NEUTRAL,76.75
MC_MARKET_WASHOUT_TOP_STRENGTH,BVH,2022-09-23,2022-09-26,2022-10-24,51.09,42.04,-17.713838324525355,20,NEUTRAL,74.71212121212122
MC_MARKET_WASHOUT_TOP_STRENGTH,SAB,2022-10-21,2022-10-24,2022-11-21,78.29,72.93,-6.846340528803167,20,NEUTRAL,83.24747474747474
MC_MARKET_WASHOUT_TOP_STRENGTH,VNM,2022-10-21,2022-10-24,2022-11-21,63.63,64.22,0.9272355807009214,20,NEUTRAL,75.74242424242425
MC_MARKET_WASHOUT_TOP_STRENGTH,GAS,2022-11-04,2022-11-07,2022-12-05,76.81,77.99,1.53625829970055,20,NEUTRAL,66.97474747474747
MC_MARKET_WASHOUT_TOP_STRENGTH,CTG,2022-11-04,2022-11-07,2022-12-05,14.92,17.55,17.627345844504024,20,NEUTRAL,78.5
MC_MARKET_WASHOUT_TOP_STRENGTH,BID,2022-11-08,2022-11-09,2022-12-07,25.46,28.29,11.115475255302428,20,NEUTRAL,76.5
MC_MARKET_WASHOUT_TOP_STRENGTH,VCB,2022-11-09,2022-11-10,2022-12-08,41.55,43.29,4.187725631768958,20,NEUTRAL,68.49747474747474
MC_MARKET_WASHOUT_TOP_STRENGTH,TPB,2022-12-30,2023-01-03,2023-02-07,9.81,11.37,15.902140672782862,20,NEUTRAL,49.601010101010104
MC_MARKET_WASHOUT_TOP_STRENGTH,VRE,2022-12-30,2023-01-03,2023-02-07,27.0,28.55,5.740740740740743,20,NEUTRAL,35.27777777777778
MC_MARKET_WASHOUT_TOP_STRENGTH,SSI,2022-12-30,2023-01-03,2023-02-07,11.88,12.71,6.986531986531986,20,NEUTRAL,41.08080808080808
MC_MARKET_WASHOUT_TOP_STRENGTH,POW,2022-12-30,2023-01-03,2023-02-07,8.76,10.08,15.068493150684935,20,NEUTRAL,40.83333333333333
MC_MARKET_WASHOUT_TOP_STRENGTH,TCB,2022-12-30,2023-01-03,2023-02-07,12.17,12.95,6.409202958093668,20,NEUTRAL,40.31565656565657
MC_MARKET_WASHOUT_TOP_STRENGTH,MBB,2023-02-13,2023-02-14,2023-03-14,9.75,9.32,-4.410256410256407,20,NEUTRAL,48.02040816326531
MC_MARKET_WASHOUT_TOP_STRENGTH,SSB,2023-02-13,2023-02-14,2023-03-14,23.21,23.65,1.8957345971563881,20,NEUTRAL,44.88775510204081
MC_MARKET_WASHOUT_TOP_STRENGTH,TCB,2023-02-13,2023-02-14,2023-03-14,12.52,12.43,-0.71884984025559,20,NEUTRAL,39.433673469387756
MC_MARKET_WASHOUT_TOP_STRENGTH,VIB,2023-02-13,2023-02-14,2023-03-14,10.74,10.65,-0.8379888268156411,20,NEUTRAL,49.80102040816327
